ConceptID,ConceptLabel,Dependencies,TaxonomyID
189,Alarm Tones,184|14,SNPW
190,Alarm Clock Features,79|80|189,PROJ
191,Snooze Function,190|193,PROJ
192,Stopwatch,194|80|22,PROJ
193,Timer,22|85|194,PROJ
194,Elapsed Time Tracking,249|250|17,PROJ
195,Photosensor,50|197,INPT
196,Light Dependent Resistor,195|266,INPT
197,ADC Reading,50|35|10,INPT
198,Auto Brightness,195|197|129,INPT
199,Hysteresis,198|19,INPT
200,Power Management,52|53,SNPW
201,USB Power,200|41,SNPW
202,Battery Power,200,SNPW
203,LiPo Battery,202,SNPW
204,AA Battery Pack,202,SNPW
205,E-Paper Display,123|63,DISP
206,Waveshare Display,205,DISP
207,Display Refresh Rate,138|69,DISP
208,Low Power Mode,33|200|338,SNPW
209,Soldering Skills,39|277,HARD
210,Project Planning,1|2|5,DSGN
211,Design Trade-Offs,210|212,DSGN
212,Cost Analysis,210|309,DSGN
213,User Experience Design,211|280|281,DSGN
214,Code Modularity,24|4,DSGN
215,Program Variants,214|46,DSGN
216,Main Buttons Program,215|80|75,DSGN
217,Main RTC Program,215|99,DSGN
218,Main WiFi Program,215|118,DSGN
219,Generative AI Prompts,210|12,DSGN
220,AI Code Generation,219|6,DSGN
221,AI Code Review,220|30,DSGN
222,Peer Review,214|225,DSGN
223,Final Presentation,210|211|224,DSGN
224,Wiring Diagrams,272|40,DSGN
225,Troubleshooting,226|60,DSGN
226,Debugging Techniques,259|43,DSGN
227,Display Flicker Fix,70|207,DSGN
228,Clock Drift,292|293|297,DSGN
229,Dual Core Usage,34|6,MCTR
230,E-Paper Refresh,205|207,DISP
231,Sine Function,233,MATH
232,Cosine Function,233,MATH
233,Trigonometry Basics,17|235,MATH
234,Polar Coordinates,233|237,MATH
235,Radians vs Degrees,17,MATH
236,Angle Calculation,233|234,MATH
237,X Y Coordinate System,10|17,MATH
238,Pixel Coordinate Mapping,237|279,MATH
239,Center Point Calculation,237|17,MATH
240,Clock Hand Length,239|237,MATH
241,Tick Mark Geometry,236|239,MATH
242,Arc Drawing,144|236,MATH
243,Rotation Math,231|232|236,MATH
244,Integer Math Tricks,17|10,MATH
245,Fixed Point Arithmetic,244|11,MATH
246,Machine Module,6|29,PYTH
247,Utime Module,6|29|85,PYTH
248,Sleep Function,247,PYTH
249,Ticks Ms Function,247,PYTH
250,Ticks Diff Function,249,PYTH
251,F-String Formatting,12|8,PYTH
252,String Concatenation,12,PYTH
253,Global Keyword,8|24,PYTH
254,Callback Functions,24|25,PYTH
255,Classes and Objects,24|9,PYTH
256,Object Methods,255,PYTH
257,Memory Management,33|6,PYTH
258,Garbage Collection,257,PYTH
259,Print Debugging,43|12,PYTH
260,Micropython Differences,6|7,PYTH
261,Firmware Versions,33|6,PYTH
262,Firmware Flashing,261|41,PYTH
263,Boot and Main Files,45|262,PYTH
264,Ohms Law,,HARD
265,Current Limiting,264|268,HARD
266,Voltage Divider,264|268,HARD
267,Capacitors,264,HARD
268,Resistor Values,264,HARD
269,LED Basics,264|53,HARD
270,LED Current Draw,269|265,HARD
271,Wire Color Coding,39,HARD
272,Circuit Diagrams,264|269,HARD
273,Multimeter Usage,264|53,HARD
274,Signal Integrity,63|69,HARD
275,Crosstalk,274,HARD
276,Connector Types,39,HARD
277,Jumper Wires,39|276,HARD
278,Header Pins,39|276,HARD
279,Display Resolution,123,DISP
280,Contrast Ratio,133|153,DISP
281,Viewing Angle,133|153,DISP
282,Direct Write Display,155|156|157,DISP
283,Screen Clearing,140,DISP
284,Animation Technique,22|248|139,DISP
285,Double Buffering,138|284,DISP
286,Partial Screen Update,138|207,DISP
287,Scroll Marquee,147|22|284,DISP
288,Display Coordinates,237|138,DISP
289,Bounding Box,288|143,DISP
290,Clipping Region,289,DISP
291,Crystal Oscillator,47,MCTR
292,Clock Accuracy,291|99,TIME
293,Clock Precision,292,TIME
294,Epoch Time,85|10,TIME
295,Unix Timestamp,294,TIME
296,Leap Year Handling,87|81|19,TIME
297,Time Drift Compensation,292|118,TIME
298,Clock Calibration,292|297,TIME
299,Seconds Since Midnight,88|17,TIME
300,Time Math,85|17|81,TIME
301,World Clock,120|121|169,PROJ
302,Countdown Timer,193|169,PROJ
303,Pomodoro Timer,302|190,PROJ
304,Weather Station Display,110|107|305|306,PROJ
305,Temperature Display,107|147|94,PROJ
306,Humidity Display,305|50,PROJ
307,Enclosure Design,211|308,DSGN
308,Acrylic Mounting,209|39,DSGN
309,Bill of Materials,49|210,DSGN
310,Component Sourcing,309,DSGN
311,HSV Color Model,160|17,PROJ
312,Color Wheel,311,PROJ
313,LED Power Calculation,270|172|17,PROJ
314,NeoPixel Strip Types,170|318,PROJ
315,NeoPixel Ring,170|162,PROJ
316,NeoPixel Matrix,170|314,PROJ
317,NeoPixel Library,170|28,PROJ
318,LED Density Per Meter,170,PROJ
319,File Transfer to Pico,42|45,DSGN
320,Serial Monitor,42|43,DSGN
321,Interpreter Selection,42,DSGN
322,Thonny Time Sync,42|85|108,DSGN
323,Code Upload Process,319|263,DSGN
324,Version Control Basics,45,DSGN
325,UART Protocol,47|35,COMM
326,Bit Ordering,325|330,COMM
327,Clock Polarity,63|325,COMM
328,Data Packet Structure,325|326,COMM
329,MSB and LSB,326,COMM
330,Byte and Bit Operations,10|17,COMM
331,Hardware Testing,273|60|225,DSGN
332,Integration Testing,331|215,DSGN
333,Code Walkthrough,214|222,DSGN
334,Systematic Debugging,226|225|331,DSGN
335,Logic Analyzer Basics,274|273,DSGN
336,Voltage Regulator,53|264,SNPW
337,Current Draw Calculation,270|264|17,SNPW
338,Sleep Mode Wake Source,33|77|200,SNPW
339,Brownout Detection,336|200,SNPW
340,USB Battery Pack,201|202,SNPW
341,LilyGo RP2040 Board,32|153|203,PROJ
342,Waveshare RP2040 Board,32|162|343|344,PROJ
343,Accelerometer Basics,50|56,INPT
344,Gyroscope Basics,50|56,INPT
345,Tilt Detection,343,INPT
346,Step Counter Concept,343|22|17,INPT
347,Watch Band Integration,163|307,PROJ
348,Bistable Display,123,DISP
349,E-Paper Ghosting,230|348,DISP
350,Partial E-Paper Refresh,230|286|348,DISP
